IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
8.222.157.188,443,443,true,SIN,Asia Pacific,SG,Singapore,236,2.47
8.219.143.120,443,443,true,SIN,Asia Pacific,SG,Singapore,203,2.46
8.222.159.4,443,443,true,SIN,Asia Pacific,SG,Singapore,288,2.44
8.210.65.243,8443,443,true,HKG,Asia Pacific,HK,Hong Kong,196,2.22
8.219.201.115,443,443,true,SIN,Asia Pacific,SG,Singapore,259,2.22
8.219.194.234,443,443,true,SIN,Asia Pacific,SG,Singapore,295,2.20
8.219.76.185,443,443,true,SIN,Asia Pacific,SG,Singapore,195,2.19
8.219.130.242,443,443,true,SIN,Asia Pacific,SG,Singapore,219,2.17
8.219.54.120,443,443,true,SIN,Asia Pacific,SG,Singapore,162,2.17
8.219.220.23,443,443,true,SIN,Asia Pacific,SG,Singapore,195,2.17
8.222.223.181,443,443,true,SIN,Asia Pacific,SG,Singapore,296,2.13
8.219.220.23,443,443,true,SIN,Asia Pacific,SG,Singapore,217,2.11
47.76.218.163,443,443,true,HKG,Asia Pacific,HK,Hong Kong,254,2.09
8.219.241.197,443,443,true,SIN,Asia Pacific,SG,Singapore,302,2.09
8.219.130.242,443,443,true,SIN,Asia Pacific,SG,Singapore,305,2.04
8.219.74.95,443,443,true,SIN,Asia Pacific,SG,Singapore,168,1.99
8.219.156.135,443,443,true,SIN,Asia Pacific,SG,Singapore,270,1.82
47.76.218.163,443,443,true,HKG,Asia Pacific,HK,Hong Kong,140,1.75
8.219.119.137,443,443,true,SIN,Asia Pacific,SG,Singapore,219,1.63
8.219.205.185,443,443,true,SIN,Asia Pacific,SG,Singapore,239,1.54
8.213.197.132,8443,443,true,SIN,Asia Pacific,SG,Singapore,264,1.54
47.83.18.47,443,443,true,HKG,Asia Pacific,HK,Hong Kong,163,1.48
8.219.119.137,443,443,true,SIN,Asia Pacific,SG,Singapore,88,1.46
8.219.201.115,443,443,true,SIN,Asia Pacific,SG,Singapore,263,1.27
8.220.213.202,443,443,true,ICN,Asia Pacific,KR,Seoul,109,1.17
8.219.205.185,443,443,true,SIN,Asia Pacific,SG,Singapore,252,0.88
8.219.222.49,443,443,true,SIN,Asia Pacific,SG,Singapore,266,0.71
8.219.139.19,443,443,true,SIN,Asia Pacific,SG,Singapore,230,0.71
47.89.244.253,443,443,true,SJC,North America,US,San Jose,319,0.66
47.236.181.185,8443,443,true,SIN,Asia Pacific,SG,Singapore,199,0.57
8.219.164.9,443,443,true,SIN,Asia Pacific,SG,Singapore,330,0.53
8.219.241.103,443,443,true,SIN,Asia Pacific,SG,Singapore,184,0.51
8.219.188.17,443,443,true,SIN,Asia Pacific,SG,Singapore,304,0.49
47.57.13.107,443,443,true,HKG,Asia Pacific,HK,Hong Kong,166,0.41
47.57.245.232,443,443,true,SJC,North America,US,San Jose,219,0.35
47.57.245.232,443,443,true,SJC,North America,US,San Jose,185,0.35
47.57.233.126,443,443,true,SJC,North America,US,San Jose,221,0.33
47.57.233.126,443,443,true,SJC,North America,US,San Jose,39,0.33
47.57.14.118,443,443,true,SJC,North America,US,San Jose,280,0.19
8.219.156.135,443,443,true,SIN,Asia Pacific,SG,Singapore,241,0.18
47.83.234.54,443,443,true,HKG,Asia Pacific,HK,Hong Kong,216,0.15
47.91.18.127,443,443,true,NRT,Asia Pacific,JP,Tokyo,203,0.13
47.254.65.110,443,443,true,SJC,North America,US,San Jose,213,0.13
47.91.18.127,443,443,true,NRT,Asia Pacific,JP,Tokyo,200,0.12
47.80.3.26,443,443,true,ICN,Asia Pacific,KR,Seoul,270,0.09
8.222.165.104,443,443,true,SIN,Asia Pacific,SG,Singapore,168,0.07
47.254.65.110,443,443,true,SJC,North America,US,San Jose,309,0.06
47.80.3.26,443,443,true,ICN,Asia Pacific,KR,Seoul,79,0.06
47.57.13.107,443,443,true,HKG,Asia Pacific,HK,Hong Kong,68,0.02
47.57.14.118,443,443,true,SJC,North America,US,San Jose,66,0.02
47.76.136.17,443,443,true,HKG,Asia Pacific,HK,Hong Kong,161,0.02
8.210.100.95,443,443,true,HKG,Asia Pacific,HK,Hong Kong,212,0.01
8.210.100.95,443,443,true,HKG,Asia Pacific,HK,Hong Kong,167,0.01
8.219.77.141,80,80,false,SJC,North America,US,San Jose,47,0.00
47.74.155.26,80,80,false,SIN,Asia Pacific,SG,Singapore,48,0.00
47.57.14.118,80,80,false,SJC,North America,US,San Jose,55,0.00
47.57.233.126,80,80,false,SJC,North America,US,San Jose,69,0.00
47.57.245.232,80,80,false,SJC,North America,US,San Jose,86,0.00
47.57.233.126,80,80,false,SJC,North America,US,San Jose,88,0.00
8.219.97.248,80,80,false,SIN,Asia Pacific,SG,Singapore,90,0.00
47.243.10.94,8880,8880,false,HKG,Asia Pacific,HK,Hong Kong,102,0.00
47.74.155.26,80,80,false,SIN,Asia Pacific,SG,Singapore,113,0.00
47.243.237.160,8080,8080,false,HKG,Asia Pacific,HK,Hong Kong,116,0.00
8.219.77.141,80,80,false,SJC,North America,US,San Jose,119,0.00
8.212.41.98,80,80,false,SIN,Asia Pacific,SG,Singapore,119,0.00
8.212.41.98,80,80,false,SIN,Asia Pacific,SG,Singapore,122,0.00
8.219.97.248,80,80,false,SIN,Asia Pacific,SG,Singapore,122,0.00
8.212.41.98,8080,8080,false,SJC,North America,US,San Jose,122,0.00
8.210.173.151,80,80,false,HKG,Asia Pacific,HK,Hong Kong,124,0.00
47.57.245.232,80,80,false,SJC,North America,US,San Jose,129,0.00
47.57.13.107,80,80,false,HKG,Asia Pacific,HK,Hong Kong,131,0.00
8.210.100.95,80,80,false,HKG,Asia Pacific,HK,Hong Kong,132,0.00
47.57.14.118,80,80,false,SJC,North America,US,San Jose,133,0.00
8.212.12.98,80,80,false,HKG,Asia Pacific,HK,Hong Kong,134,0.00
8.212.12.98,80,80,false,HKG,Asia Pacific,HK,Hong Kong,136,0.00
47.57.13.107,80,80,false,HKG,Asia Pacific,HK,Hong Kong,138,0.00
8.212.41.98,8080,8080,false,SJC,North America,US,San Jose,148,0.00
8.218.148.106,80,80,false,HKG,Asia Pacific,HK,Hong Kong,154,0.00
8.210.173.151,80,80,false,HKG,Asia Pacific,HK,Hong Kong,156,0.00
8.210.100.95,80,80,false,HKG,Asia Pacific,HK,Hong Kong,177,0.00
47.238.163.16,80,443,false,HKG,Asia Pacific,HK,Hong Kong,183,0.00
8.209.119.190,80,80,false,SJC,North America,US,San Jose,215,0.00
