IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
89.168.114.77,443,443,true,CDG,Europe,FR,Paris,262,6.95
158.178.155.1,443,443,true,FRA,Europe,DE,Frankfurt,223,6.95
141.147.39.195,443,443,true,FRA,Europe,DE,Frankfurt,194,6.95
150.230.125.82,443,443,true,FRA,Europe,DE,Frankfurt,293,6.94
138.2.131.158,443,443,true,FRA,Europe,DE,Frankfurt,280,6.93
158.101.222.34,443,443,true,FRA,Europe,DE,Frankfurt,274,6.93
152.70.53.101,443,443,true,FRA,Europe,DE,Frankfurt,526,6.92
84.235.163.106,443,443,true,FRA,Europe,DE,Frankfurt,237,6.92
138.2.177.164,443,443,true,FRA,Europe,DE,Frankfurt,285,6.91
132.226.209.90,443,443,true,FRA,Europe,DE,Frankfurt,318,6.91
143.47.244.157,443,443,true,FRA,Europe,DE,Frankfurt,231,6.90
130.162.186.204,443,443,true,FRA,Europe,DE,Frankfurt,216,6.90
141.148.247.242,443,443,true,FRA,Europe,DE,Frankfurt,289,6.89
143.47.191.55,443,443,true,FRA,Europe,DE,Frankfurt,279,6.88
130.162.216.112,443,443,true,FRA,Europe,DE,Frankfurt,193,6.87
193.122.63.189,443,443,true,FRA,Europe,DE,Frankfurt,306,6.85
152.67.129.225,443,443,true,FRA,Europe,DE,Frankfurt,349,6.85
79.76.123.87,443,443,true,FRA,Europe,DE,Frankfurt,243,6.85
89.168.111.207,443,443,true,FRA,Europe,DE,Frankfurt,311,6.85
141.144.238.235,443,443,true,FRA,Europe,DE,Frankfurt,186,6.84
143.47.228.180,443,443,true,FRA,Europe,DE,Frankfurt,267,6.84
141.147.100.181,443,443,true,FRA,Europe,DE,Frankfurt,237,6.82
141.148.237.102,443,443,true,FRA,Europe,DE,Frankfurt,319,6.81
141.148.232.71,443,443,true,FRA,Europe,DE,Frankfurt,266,6.81
158.180.24.109,443,443,true,FRA,Europe,DE,Frankfurt,255,6.79
89.168.86.146,443,443,true,FRA,Europe,DE,Frankfurt,281,6.77
152.70.60.198,443,443,true,FRA,Europe,DE,Frankfurt,296,6.73
141.147.78.113,443,443,true,FRA,Europe,DE,Frankfurt,315,6.73
152.70.50.255,443,443,true,FRA,Europe,DE,Frankfurt,331,6.72
150.230.125.172,443,443,true,FRA,Europe,DE,Frankfurt,197,6.72
150.230.121.176,443,443,true,FRA,Europe,DE,Frankfurt,337,6.72
152.70.155.147,2096,2096,true,LAX,North America,US,Los Angeles,230,6.71
193.123.69.77,443,443,true,DXB,Middle East,AE,Dubai,195,6.70
141.147.8.139,443,443,true,FRA,Europe,DE,Frankfurt,223,6.69
158.180.43.114,443,443,true,FRA,Europe,DE,Frankfurt,245,6.69
193.123.39.67,443,443,true,FRA,Europe,DE,Frankfurt,404,6.68
138.2.132.36,443,443,true,FRA,Europe,DE,Frankfurt,257,6.68
141.144.242.180,443,443,true,FRA,Europe,DE,Frankfurt,215,6.68
144.21.38.41,443,443,true,FRA,Europe,DE,Frankfurt,215,6.68
89.168.87.216,443,443,true,FRA,Europe,DE,Frankfurt,204,6.68
79.72.82.55,443,443,true,FRA,Europe,DE,Frankfurt,212,6.67
129.159.252.159,443,443,true,FRA,Europe,DE,Frankfurt,217,6.67
89.168.73.19,443,443,true,FRA,Europe,DE,Frankfurt,217,6.67
141.148.235.103,443,443,true,FRA,Europe,DE,Frankfurt,323,6.65
84.8.157.68,443,443,true,FRA,Europe,DE,Frankfurt,320,6.65
144.24.179.160,443,443,true,FRA,Europe,DE,Frankfurt,412,6.63
130.162.251.133,443,443,true,FRA,Europe,DE,Frankfurt,167,6.63
141.148.230.167,443,443,true,FRA,Europe,DE,Frankfurt,321,6.62
79.76.125.157,443,443,true,FRA,Europe,DE,Frankfurt,220,6.59
138.2.181.151,443,443,true,CDG,Europe,FR,Paris,302,6.58
141.148.244.155,443,443,true,FRA,Europe,DE,Frankfurt,292,6.58
130.162.35.125,443,443,true,FRA,Europe,DE,Frankfurt,256,6.56
89.168.117.168,443,443,true,FRA,Europe,DE,Frankfurt,290,6.56
158.101.202.197,443,443,true,FRA,Europe,DE,Frankfurt,328,6.56
84.235.173.69,443,443,true,FRA,Europe,DE,Frankfurt,290,6.56
144.21.53.11,443,443,true,FRA,Europe,DE,Frankfurt,201,6.54
158.178.150.143,443,443,true,FRA,Europe,DE,Frankfurt,235,6.53
150.230.115.217,443,443,true,FRA,Europe,DE,Frankfurt,190,6.51
130.162.41.19,443,443,true,FRA,Europe,DE,Frankfurt,293,6.50
89.168.122.44,443,443,true,FRA,Europe,DE,Frankfurt,246,6.49
164.152.26.70,2086,443,true,ORD,North America,US,Chicago,222,6.47
143.47.228.129,443,443,true,FRA,Europe,DE,Frankfurt,285,6.44
193.123.59.33,443,443,true,FRA,Europe,DE,Frankfurt,377,6.42
