IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
141.147.27.192,443,443,true,FRA,Europe,DE,Frankfurt,267,6.77
143.47.245.194,443,443,true,FRA,Europe,DE,Frankfurt,282,6.76
79.72.68.82,443,443,true,FRA,Europe,DE,Frankfurt,342,6.74
130.162.176.48,443,443,true,FRA,Europe,DE,Frankfurt,316,6.73
141.147.32.245,443,443,true,FRA,Europe,DE,Frankfurt,290,6.71
193.123.58.126,443,443,true,FRA,Europe,DE,Frankfurt,410,6.71
143.47.230.93,443,443,true,CDG,Europe,FR,Paris,239,6.70
144.21.60.115,443,443,true,FRA,Europe,DE,Frankfurt,181,6.70
158.180.12.47,443,443,true,FRA,Europe,DE,Frankfurt,204,6.69
144.24.189.124,443,443,true,FRA,Europe,DE,Frankfurt,214,6.68
193.123.36.54,443,443,true,FRA,Europe,DE,Frankfurt,341,6.67
144.24.163.17,443,443,true,FRA,Europe,DE,Frankfurt,211,6.67
130.162.176.245,443,443,true,FRA,Europe,DE,Frankfurt,285,6.66
144.24.182.71,443,443,true,FRA,Europe,DE,Frankfurt,210,6.66
193.123.38.7,443,443,true,FRA,Europe,DE,Frankfurt,347,6.65
143.47.185.125,443,443,true,FRA,Europe,DE,Frankfurt,273,6.65
132.226.130.146,443,443,true,FRA,Europe,DE,Frankfurt,199,6.65
158.180.42.75,443,443,true,FRA,Europe,DE,Frankfurt,350,6.62
141.147.54.152,443,443,true,FRA,Europe,DE,Frankfurt,306,6.62
150.230.22.130,443,443,true,FRA,Europe,DE,Frankfurt,275,6.61
84.235.172.47,443,443,true,FRA,Europe,DE,Frankfurt,266,6.60
138.2.139.162,443,443,true,FRA,Europe,DE,Frankfurt,312,6.60
84.235.174.8,443,443,true,FRA,Europe,DE,Frankfurt,247,6.60
158.101.205.114,443,443,true,FRA,Europe,DE,Frankfurt,260,6.59
141.147.87.82,443,443,true,FRA,Europe,DE,Frankfurt,268,6.58
193.123.61.93,443,443,true,FRA,Europe,DE,Frankfurt,402,6.58
79.76.121.130,443,443,true,FRA,Europe,DE,Frankfurt,305,6.56
193.123.38.208,443,443,true,FRA,Europe,DE,Frankfurt,402,6.55
193.123.61.186,443,443,true,FRA,Europe,DE,Frankfurt,336,6.53
144.21.35.235,443,443,true,FRA,Europe,DE,Frankfurt,270,6.53
152.70.181.190,443,443,true,FRA,Europe,DE,Frankfurt,239,6.53
152.70.160.159,443,443,true,FRA,Europe,DE,Frankfurt,312,6.52
132.145.54.84,8443,443,true,LHR,Europe,GB,London,257,6.52
79.72.74.165,443,443,true,FRA,Europe,DE,Frankfurt,303,6.52
158.179.207.182,8443,443,true,ARN,Europe,SE,Stockholm,278,6.51
158.178.153.2,443,443,true,FRA,Europe,DE,Frankfurt,300,6.51
129.159.207.193,443,443,true,FRA,Europe,DE,Frankfurt,296,6.51
130.162.184.220,443,443,true,FRA,Europe,DE,Frankfurt,221,6.49
84.235.166.213,443,443,true,SJC,North America,US,San Jose,267,6.48
141.144.196.15,443,443,true,FRA,Europe,DE,Frankfurt,299,6.46
143.47.187.121,443,443,true,FRA,Europe,DE,Frankfurt,317,6.46
84.235.163.139,443,443,true,FRA,Europe,DE,Frankfurt,261,6.46
79.72.69.105,443,443,true,FRA,Europe,DE,Frankfurt,298,6.45
130.162.165.128,443,443,true,CDG,Europe,FR,Paris,222,6.43
150.230.114.113,443,443,true,FRA,Europe,DE,Frankfurt,222,6.41
84.235.172.11,443,443,true,FRA,Europe,DE,Frankfurt,259,6.38
132.226.210.160,443,443,true,FRA,Europe,DE,Frankfurt,190,6.38
132.145.237.217,443,443,true,FRA,Europe,DE,Frankfurt,251,6.37
130.162.248.215,443,443,true,FRA,Europe,DE,Frankfurt,255,6.36
150.230.149.208,443,443,true,FRA,Europe,DE,Frankfurt,283,6.36
158.101.200.143,443,443,true,FRA,Europe,DE,Frankfurt,310,6.34
143.47.237.41,443,443,true,FRA,Europe,DE,Frankfurt,206,6.34
89.168.97.140,443,443,true,FRA,Europe,DE,Frankfurt,339,6.33
152.70.51.216,443,443,true,FRA,Europe,DE,Frankfurt,285,6.31
144.21.33.104,443,443,true,FRA,Europe,DE,Frankfurt,243,6.31
130.162.237.210,443,443,true,FRA,Europe,DE,Frankfurt,280,6.27
