IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度
13.209.166.73,80,false,ICN,Asia Pacific,Seoul,235 ms,27717 kB/s
3.68.31.54,80,false,FRA,Europe,Frankfurt,177 ms,12120 kB/s
18.159.105.97,80,false,FRA,Europe,Frankfurt,157 ms,10505 kB/s
18.156.209.101,80,false,FRA,Europe,Frankfurt,171 ms,9012 kB/s
51.17.192.69,80,false,MRS,Europe,Marseille,227 ms,6366 kB/s
51.17.192.69,443,false,MXP,Europe,Milan,220 ms,5208 kB/s
18.185.254.189,80,false,FRA,Europe,Frankfurt,178 ms,3096 kB/s
3.66.115.225,80,false,FRA,Europe,Frankfurt,161 ms,1194 kB/s
3.6.136.68,80,false,BOM,Asia Pacific,Mumbai,301 ms,186 kB/s
54.150.195.218,80,false,NRT,Asia Pacific,Tokyo,81 ms,166 kB/s
18.178.250.71,80,false,NRT,Asia Pacific,Tokyo,86 ms,151 kB/s
35.167.93.200,443,false,PDX,North America,Portland,217 ms,0 kB/s
3.141.95.66,80,false,CMH,North America,Columbus,233 ms,0 kB/s
204.110.223.167,80,false,CMH,North America,Columbus,234 ms,0 kB/s
204.110.221.28,80,false,YUL,North America,Montréal,254 ms,0 kB/s
204.110.220.55,80,false,SJC,North America,San Jose,215 ms,0 kB/s
3.101.110.90,80,false,SJC,North America,San Jose,170 ms,0 kB/s
204.110.220.224,80,false,SJC,North America,San Jose,175 ms,0 kB/s
