IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
144.21.56.17,443,443,true,FRA,Europe,Frankfurt,324,6.89
141.148.242.44,443,443,true,FRA,Europe,Frankfurt,295,6.89
132.145.227.228,443,443,true,FRA,Europe,Frankfurt,222,6.88
130.162.218.53,443,443,true,FRA,Europe,Frankfurt,218,6.87
79.76.117.53,443,443,true,FRA,Europe,Frankfurt,368,6.87
164.152.17.14,443,443,true,ORD,North America,Chicago,317,6.87
143.47.226.118,443,443,true,FRA,Europe,Frankfurt,210,6.86
143.47.181.129,443,443,true,FRA,Europe,Frankfurt,190,6.85
130.162.217.100,443,443,true,FRA,Europe,Frankfurt,220,6.85
79.72.87.83,443,443,true,FRA,Europe,Frankfurt,219,6.84
141.144.198.85,443,443,true,FRA,Europe,Frankfurt,251,6.80
158.178.148.246,443,443,true,FRA,Europe,Frankfurt,371,6.80
130.162.212.81,443,443,true,FRA,Europe,Frankfurt,238,6.78
152.70.178.161,443,443,true,FRA,Europe,Frankfurt,240,6.78
152.70.51.16,443,443,true,FRA,Europe,Frankfurt,341,6.78
40.233.70.7,8443,443,true,YYZ,North America,Toronto,341,6.78
143.47.241.63,443,443,true,FRA,Europe,Frankfurt,231,6.77
130.162.61.144,443,443,true,FRA,Europe,Frankfurt,169,6.76
150.230.118.189,443,443,true,FRA,Europe,Frankfurt,239,6.74
130.162.168.1,443,443,true,FRA,Europe,Frankfurt,257,6.74
141.144.198.55,443,443,true,FRA,Europe,Frankfurt,251,6.74
158.178.148.49,443,443,true,FRA,Europe,Frankfurt,401,6.73
158.180.18.7,443,443,true,FRA,Europe,Frankfurt,311,6.71
164.152.26.70,2086,443,true,ORD,North America,Chicago,253,6.71
141.147.94.137,443,443,true,FRA,Europe,Frankfurt,240,6.70
130.162.57.172,443,443,true,FRA,Europe,Frankfurt,271,6.70
89.168.117.10,443,443,true,FRA,Europe,Frankfurt,298,6.70
152.70.58.17,443,443,true,FRA,Europe,Frankfurt,378,6.68
152.70.49.218,443,443,true,FRA,Europe,Frankfurt,351,6.68
193.123.57.239,443,443,true,FRA,Europe,Frankfurt,356,6.68
130.162.190.161,443,443,true,FRA,Europe,Frankfurt,222,6.68
141.147.20.108,443,443,true,FRA,Europe,Frankfurt,482,6.67
143.47.237.40,443,443,true,FRA,Europe,Frankfurt,289,6.66
158.180.44.183,443,443,true,SIN,Asia Pacific,Singapore,292,6.66
144.21.36.86,443,443,true,FRA,Europe,Frankfurt,286,6.66
129.151.198.3,8443,443,true,ARN,Europe,Stockholm,406,6.65
143.47.186.167,443,443,true,FRA,Europe,Frankfurt,310,6.64
84.235.164.18,443,443,true,FRA,Europe,Frankfurt,459,6.64
130.162.163.252,443,443,true,FRA,Europe,Frankfurt,209,6.62
130.162.183.193,443,443,true,FRA,Europe,Frankfurt,286,6.61
143.47.251.241,443,443,true,FRA,Europe,Frankfurt,201,6.60
138.2.181.52,443,443,true,FRA,Europe,Frankfurt,257,6.59
150.230.125.111,443,443,true,FRA,Europe,Frankfurt,277,6.58
141.147.74.104,443,443,true,SIN,Asia Pacific,Singapore,257,6.58
152.67.137.49,443,443,true,FRA,Europe,Frankfurt,829,6.56
143.47.177.241,443,443,true,FRA,Europe,Frankfurt,231,6.53
130.162.213.83,443,443,true,FRA,Europe,Frankfurt,174,6.51
143.47.181.107,443,443,true,FRA,Europe,Frankfurt,190,6.51
143.47.254.46,443,443,true,FRA,Europe,Frankfurt,235,6.49
79.72.75.158,443,443,true,FRA,Europe,Frankfurt,341,6.49
150.230.22.63,443,443,true,FRA,Europe,Frankfurt,276,6.49
158.178.146.125,443,443,true,FRA,Europe,Frankfurt,435,6.47
141.147.90.116,443,443,true,FRA,Europe,Frankfurt,277,6.46
152.70.53.34,443,443,true,FRA,Europe,Frankfurt,298,6.45
84.235.172.234,443,443,true,FRA,Europe,Frankfurt,528,6.45
130.162.168.124,443,443,true,FRA,Europe,Frankfurt,225,6.44
158.101.208.184,443,443,true,FRA,Europe,Frankfurt,306,6.42
152.70.62.105,443,443,true,FRA,Europe,Frankfurt,366,6.42
141.147.70.161,443,443,true,FRA,Europe,Frankfurt,278,6.41
152.67.133.165,443,443,true,FRA,Europe,Frankfurt,387,6.40
79.72.76.169,443,443,true,FRA,Europe,Frankfurt,358,6.40
141.147.92.213,443,443,true,FRA,Europe,Frankfurt,300,6.39
152.70.58.97,443,443,true,FRA,Europe,Frankfurt,299,6.39
141.148.247.84,443,443,true,FRA,Europe,Frankfurt,249,6.38
84.8.158.4,443,443,true,FRA,Europe,Frankfurt,354,6.38
158.178.158.180,443,443,true,FRA,Europe,Frankfurt,573,6.37
152.67.146.119,443,443,true,FRA,Europe,Frankfurt,355,6.35
89.168.68.78,443,443,true,FRA,Europe,Frankfurt,368,6.30
144.21.43.190,443,443,true,FRA,Europe,Frankfurt,216,6.29
141.144.232.153,443,443,true,FRA,Europe,Frankfurt,242,6.29
132.145.64.111,443,443,true,FRA,Europe,Frankfurt,377,6.28
141.147.75.59,443,443,true,FRA,Europe,Frankfurt,247,6.27
150.230.120.67,443,443,true,FRA,Europe,Frankfurt,266,6.27
143.47.176.251,443,443,true,FRA,Europe,Frankfurt,239,6.27
141.147.93.50,443,443,true,FRA,Europe,Frankfurt,204,6.26
141.147.101.60,443,443,true,FRA,Europe,Frankfurt,277,6.25
168.138.165.174,443,443,true,SIN,Asia Pacific,Singapore,264,6.25
130.162.209.113,443,443,true,FRA,Europe,Frankfurt,245,6.23
158.180.15.202,443,443,true,FRA,Europe,Frankfurt,376,6.21
144.21.36.43,443,443,true,FRA,Europe,Frankfurt,225,6.21
144.24.243.207,443,443,true,MXP,Europe,Milan,322,6.17
132.145.231.148,443,443,true,FRA,Europe,Frankfurt,202,6.17
204.216.105.106,8443,8443,true,YYZ,North America,Toronto,337,6.15
130.162.43.212,443,443,true,FRA,Europe,Frankfurt,239,6.13
89.168.116.52,443,443,true,FRA,Europe,Frankfurt,232,6.12
79.72.75.172,443,443,true,FRA,Europe,Frankfurt,261,6.11
143.47.233.231,443,443,true,FRA,Europe,Frankfurt,284,6.11
141.147.78.63,443,443,true,SIN,Asia Pacific,Singapore,261,6.10
130.162.215.175,443,443,true,FRA,Europe,Frankfurt,184,6.10
141.147.71.197,443,443,true,FRA,Europe,Frankfurt,414,6.08
130.61.44.124,8443,443,true,FRA,Europe,Frankfurt,227,6.06
132.226.212.197,443,443,true,FRA,Europe,Frankfurt,327,6.04
141.147.84.161,443,443,true,FRA,Europe,Frankfurt,294,6.01
150.136.240.243,443,443,true,IAD,North America,Ashburn,412,5.99
143.47.232.52,443,443,true,FRA,Europe,Frankfurt,207,5.97
144.21.51.247,443,443,true,FRA,Europe,Frankfurt,266,5.95
138.2.94.123,443,443,true,SIN,Asia Pacific,Singapore,337,5.95
141.147.73.142,443,443,true,FRA,Europe,Frankfurt,287,5.93
129.151.198.3,2053,443,true,ARN,Europe,Stockholm,496,5.91
143.47.243.144,2053,443,true,LHR,Europe,London,361,5.91
130.162.221.37,443,443,true,FRA,Europe,Frankfurt,238,5.90
141.144.198.187,443,443,true,HKG,Asia Pacific,Hong Kong,261,5.85
155.248.184.2,443,443,true,NRT,Asia Pacific,Tokyo,219,5.74
141.147.113.113,443,443,true,FRA,Europe,Frankfurt,275,5.72
141.144.196.30,443,443,true,FRA,Europe,Frankfurt,241,5.71
141.144.206.54,443,443,true,FRA,Europe,Frankfurt,291,5.68
130.162.173.15,443,443,true,FRA,Europe,Frankfurt,223,5.68
130.61.170.78,443,443,true,FRA,Europe,Frankfurt,272,5.68
