IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
8.219.216.247,443,443,true,SIN,Asia Pacific,SG,Singapore,197,1.47
8.219.100.32,443,443,true,SIN,Asia Pacific,SG,Singapore,197,1.46
8.219.233.201,443,443,true,SIN,Asia Pacific,SG,Singapore,274,1.44
8.219.220.23,443,443,true,SIN,Asia Pacific,SG,Singapore,226,1.43
8.219.194.234,443,443,true,SIN,Asia Pacific,SG,Singapore,87,1.42
8.219.76.185,443,443,true,SIN,Asia Pacific,SG,Singapore,225,1.39
8.219.143.120,443,443,true,SIN,Asia Pacific,SG,Singapore,211,1.38
8.219.74.95,443,443,true,SIN,Asia Pacific,SG,Singapore,265,1.37
8.219.250.11,443,443,true,SIN,Asia Pacific,SG,Singapore,279,1.24
8.219.250.170,443,443,true,SIN,Asia Pacific,SG,Singapore,200,1.22
8.219.13.83,443,443,true,SIN,Asia Pacific,SG,Singapore,192,1.19
8.219.240.178,443,443,true,SIN,Asia Pacific,SG,Singapore,173,1.06
8.219.156.135,443,443,true,SIN,Asia Pacific,SG,Singapore,208,1.01
8.210.65.243,8443,443,true,HKG,Asia Pacific,HK,Hong Kong,254,1.00
8.219.130.242,443,443,true,SIN,Asia Pacific,SG,Singapore,193,0.97
47.90.141.204,443,443,true,LAX,North America,US,Los Angeles,268,0.97
8.219.164.9,443,443,true,SIN,Asia Pacific,SG,Singapore,263,0.96
8.219.223.156,443,443,true,SIN,Asia Pacific,SG,Singapore,18,0.95
8.219.124.100,443,443,true,SIN,Asia Pacific,SG,Singapore,227,0.88
8.219.250.11,443,443,true,SIN,Asia Pacific,SG,Singapore,263,0.87
8.219.141.250,443,443,true,SIN,Asia Pacific,SG,Singapore,200,0.86
8.219.156.135,443,443,true,SIN,Asia Pacific,SG,Singapore,275,0.83
8.219.205.185,443,443,true,SIN,Asia Pacific,SG,Singapore,236,0.81
47.83.18.47,443,443,true,HKG,Asia Pacific,HK,Hong Kong,260,0.79
8.219.119.137,443,443,true,SIN,Asia Pacific,SG,Singapore,210,0.79
8.219.141.250,443,443,true,SIN,Asia Pacific,SG,Singapore,197,0.79
47.83.18.47,443,443,true,HKG,Asia Pacific,HK,Hong Kong,199,0.73
47.89.244.253,443,443,true,SJC,North America,US,San Jose,183,0.69
8.210.65.243,8443,443,true,HKG,Asia Pacific,HK,Hong Kong,50,0.68
47.88.15.127,443,443,true,SJC,North America,US,San Jose,472,0.60
8.219.216.247,443,443,true,SIN,Asia Pacific,SG,Singapore,255,0.58
8.219.201.115,443,443,true,SIN,Asia Pacific,SG,Singapore,218,0.52
8.219.53.244,443,443,true,SIN,Asia Pacific,SG,Singapore,158,0.45
149.129.250.187,443,443,true,SIN,Asia Pacific,SG,Singapore,148,0.44
8.213.197.132,8443,443,true,SIN,Asia Pacific,SG,Singapore,178,0.38
149.129.250.187,443,443,true,SIN,Asia Pacific,SG,Singapore,252,0.35
47.236.181.185,8443,443,true,SIN,Asia Pacific,SG,Singapore,265,0.34
8.219.87.110,443,443,true,SIN,Asia Pacific,SG,Singapore,219,0.29
8.219.124.100,443,443,true,SIN,Asia Pacific,SG,Singapore,292,0.29
8.219.55.42,443,443,true,SIN,Asia Pacific,SG,Singapore,311,0.28
47.57.233.126,443,443,true,SJC,North America,US,San Jose,269,0.28
149.129.8.215,443,443,true,SJC,North America,US,San Jose,310,0.24
149.129.8.215,443,443,true,SJC,North America,US,San Jose,354,0.20
8.218.148.106,443,443,true,HKG,Asia Pacific,HK,Hong Kong,299,0.18
149.129.8.215,443,443,true,SJC,North America,US,San Jose,211,0.16
47.83.234.54,443,443,true,HKG,Asia Pacific,HK,Hong Kong,232,0.15
47.83.234.54,443,443,true,HKG,Asia Pacific,HK,Hong Kong,246,0.15
47.254.65.110,443,443,true,SJC,North America,US,San Jose,377,0.12
8.222.165.104,443,443,true,SIN,Asia Pacific,SG,Singapore,93,0.12
8.222.165.104,443,443,true,SIN,Asia Pacific,SG,Singapore,181,0.10
47.251.95.178,443,443,true,SJC,North America,US,San Jose,345,0.08
47.80.3.26,443,443,true,ICN,Asia Pacific,KR,Seoul,85,0.06
47.80.3.26,443,443,true,ICN,Asia Pacific,KR,Seoul,221,0.05
47.91.18.127,443,443,true,NRT,Asia Pacific,JP,Tokyo,221,0.02
8.210.92.27,443,443,true,HKG,Asia Pacific,HK,Hong Kong,255,0.01
8.210.92.27,443,443,true,HKG,Asia Pacific,HK,Hong Kong,229,0.01
8.219.204.42,443,443,true,SIN,Asia Pacific,SG,Singapore,237,0.01
47.57.13.107,443,443,true,HKG,Asia Pacific,HK,Hong Kong,159,0.00
47.57.233.126,80,80,false,SJC,North America,US,San Jose,60,0.00
47.74.155.26,80,80,false,SIN,Asia Pacific,SG,Singapore,81,0.00
47.243.237.160,8080,8080,false,HKG,Asia Pacific,HK,Hong Kong,81,0.00
8.212.12.98,80,80,false,HKG,Asia Pacific,HK,Hong Kong,86,0.00
47.57.14.118,80,80,false,SJC,North America,US,San Jose,102,0.00
47.243.236.86,443,443,true,HKG,Asia Pacific,HK,Hong Kong,103,0.00
47.243.10.94,8880,8880,false,HKG,Asia Pacific,HK,Hong Kong,103,0.00
47.57.245.232,80,80,false,SJC,North America,US,San Jose,107,0.00
149.129.8.215,80,80,false,SJC,North America,US,San Jose,112,0.00
