IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度
103.99.179.39,443,true,LAX,North America,Los Angeles,197 ms,4770 kB/s
172.247.15.240,34237,true,LAX,North America,Los Angeles,199 ms,1507 kB/s
103.99.178.62,31940,true,LAX,North America,Los Angeles,179 ms,995 kB/s
103.99.178.62,51794,true,LAX,North America,Los Angeles,176 ms,982 kB/s
103.99.178.62,13241,true,LAX,North America,Los Angeles,173 ms,953 kB/s
172.247.21.125,443,true,LAX,North America,Los Angeles,180 ms,908 kB/s
38.6.190.192,2087,true,LAX,North America,Los Angeles,204 ms,572 kB/s
38.6.190.192,2083,true,LAX,North America,Los Angeles,217 ms,569 kB/s
23.225.195.46,14369,true,LAX,North America,Los Angeles,177 ms,0 kB/s
2.56.255.16,443,true,LAX,North America,Los Angeles,197 ms,0 kB/s
