IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
13.233.28.21,2087,80,false,ORD,North America,Chicago,254,0.00
65.0.108.245,2086,80,false,ORD,North America,Chicago,61,0.00
13.232.124.236,443,80,false,ORD,North America,Chicago,368,0.00
13.232.124.236,2086,80,false,ORD,North America,Chicago,252,0.00
13.232.124.236,2082,80,false,ORD,North America,Chicago,207,0.00
13.232.124.236,80,80,false,ORD,North America,Chicago,241,0.00
13.232.124.236,2052,80,false,ORD,North America,Chicago,229,0.00
13.232.124.236,8080,80,false,ORD,North America,Chicago,253,0.00
13.40.46.249,8880,80,false,ORD,North America,Chicago,220,0.00
13.40.46.249,2053,80,false,ORD,North America,Chicago,289,0.00
35.177.161.93,2086,80,false,ORD,North America,Chicago,175,0.00
13.40.46.249,2095,80,false,ORD,North America,Chicago,168,0.00
13.40.46.249,80,80,false,ORD,North America,Chicago,172,0.00
13.40.46.249,2087,80,false,ORD,North America,Chicago,287,0.00
13.40.46.249,8443,80,false,ORD,North America,Chicago,213,0.00
13.40.46.249,443,80,false,ORD,North America,Chicago,241,0.00
35.178.225.202,8080,80,false,ORD,North America,Chicago,166,0.00
13.40.46.249,2096,80,false,ORD,North America,Chicago,266,0.00
13.40.46.249,2052,80,false,ORD,North America,Chicago,189,0.00
13.40.46.249,2082,80,false,ORD,North America,Chicago,254,0.00
34.220.240.158,2096,80,false,ORD,North America,Chicago,200,0.00
34.218.209.119,2053,80,false,ORD,North America,Chicago,207,0.00
34.210.73.42,8443,80,false,ORD,North America,Chicago,204,0.00
96.0.147.114,443,80,false,SIN,Asia Pacific,Singapore,29,0.00
96.0.147.114,80,80,false,SIN,Asia Pacific,Singapore,30,0.00
96.0.148.92,80,80,false,SIN,Asia Pacific,Singapore,31,0.00
96.0.144.232,80,80,false,SIN,Asia Pacific,Singapore,32,0.00
13.215.80.221,2096,80,false,SIN,Asia Pacific,Singapore,64,0.00
13.211.0.227,2082,80,false,SYD,Oceania,Sydney,93,0.00
13.211.0.227,2086,80,false,SYD,Oceania,Sydney,93,0.00
54.253.222.7,2087,80,false,SYD,Oceania,Sydney,93,0.00
13.211.0.227,2083,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2053,80,false,SYD,Oceania,Sydney,94,0.00
13.211.0.227,2096,80,false,SYD,Oceania,Sydney,95,0.00
13.55.59.224,2087,80,false,SYD,Oceania,Sydney,95,0.00
13.211.0.227,2052,80,false,SYD,Oceania,Sydney,97,0.00
13.237.94.188,2095,80,false,SYD,Oceania,Sydney,101,0.00
13.54.173.154,2087,80,false,SYD,Oceania,Sydney,101,0.00
13.54.173.154,2096,80,false,SYD,Oceania,Sydney,105,0.00
54.253.222.7,2052,80,false,SYD,Oceania,Sydney,109,0.00
13.55.59.224,2095,80,false,SYD,Oceania,Sydney,109,0.00
13.55.59.224,2086,80,false,SYD,Oceania,Sydney,110,0.00
13.211.0.227,2087,80,false,SYD,Oceania,Sydney,114,0.00
13.54.173.154,2083,80,false,SYD,Oceania,Sydney,115,0.00
13.54.173.154,2082,80,false,SYD,Oceania,Sydney,115,0.00
108.136.205.136,443,80,false,CGK,Asia Pacific,Jakarta,118,0.00
13.238.235.196,2086,80,false,SYD,Oceania,Sydney,124,0.00
54.253.222.7,2053,80,false,SYD,Oceania,Sydney,125,0.00
13.211.0.227,2053,80,false,SYD,Oceania,Sydney,129,0.00
54.253.222.7,2096,80,false,SYD,Oceania,Sydney,129,0.00
13.54.173.154,2053,80,false,SYD,Oceania,Sydney,131,0.00
13.55.59.224,2096,80,false,SYD,Oceania,Sydney,137,0.00
13.209.166.73,80,8080,false,ICN,Asia Pacific,Seoul,138,0.00
13.237.94.188,2052,80,false,SYD,Oceania,Sydney,140,0.00
54.253.222.7,2095,80,false,SYD,Oceania,Sydney,141,0.00
54.253.222.7,2086,80,false,SYD,Oceania,Sydney,149,0.00
13.237.94.188,2087,80,false,SYD,Oceania,Sydney,150,0.00
13.54.173.154,2095,80,false,SYD,Oceania,Sydney,152,0.00
13.215.80.221,2082,80,false,SIN,Asia Pacific,Singapore,159,0.00
13.211.0.227,2095,80,false,SYD,Oceania,Sydney,166,0.00
13.215.80.221,2083,80,false,SIN,Asia Pacific,Singapore,169,0.00
79.125.15.17,2052,80,false,DUB,Europe,Dublin,170,0.00
99.80.238.19,2083,80,false,DUB,Europe,Dublin,171,0.00
13.36.63.124,2083,80,false,CDG,Europe,Paris,172,0.00
15.188.168.174,2052,80,false,CDG,Europe,Paris,172,0.00
13.36.24.111,2096,80,false,CDG,Europe,Paris,173,0.00
54.253.222.7,2082,80,false,SYD,Oceania,Sydney,173,0.00
13.36.24.111,2082,80,false,CDG,Europe,Paris,174,0.00
13.54.173.154,2052,80,false,SYD,Oceania,Sydney,175,0.00
54.74.167.219,443,443,true,DUB,Europe,Dublin,175,0.00
15.160.250.170,2053,80,false,MXP,Europe,Milan,176,0.00
15.161.186.110,2083,80,false,MXP,Europe,Milan,176,0.00
15.236.165.53,443,80,false,CDG,Europe,Paris,176,0.00
15.160.250.170,2083,80,false,MXP,Europe,Milan,176,0.00
