IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
154.3.37.101,44391,443,true,HKG,Asia Pacific,Hong Kong,301,3.06
154.3.37.101,44352,443,true,HKG,Asia Pacific,Hong Kong,257,2.75
154.17.239.70,47207,443,true,LAX,North America,Los Angeles,189,2.57
154.3.37.101,44446,443,true,HKG,Asia Pacific,Hong Kong,336,2.39
154.3.37.101,44428,443,true,HKG,Asia Pacific,Hong Kong,306,2.39
154.3.37.101,44353,443,true,HKG,Asia Pacific,Hong Kong,265,2.24
154.17.5.183,54403,443,true,LAX,North America,Los Angeles,342,1.95
154.3.37.101,44375,443,true,HKG,Asia Pacific,Hong Kong,252,1.74
154.3.37.101,44405,443,true,HKG,Asia Pacific,Hong Kong,236,1.53
154.3.37.101,44441,443,true,HKG,Asia Pacific,Hong Kong,216,1.53
154.3.37.101,44406,443,true,HKG,Asia Pacific,Hong Kong,244,1.50
154.3.37.101,44363,443,true,HKG,Asia Pacific,Hong Kong,213,1.47
154.3.37.101,44378,443,true,HKG,Asia Pacific,Hong Kong,183,1.41
154.3.37.101,44447,443,true,HKG,Asia Pacific,Hong Kong,77,1.35
154.3.37.101,44395,443,true,HKG,Asia Pacific,Hong Kong,227,1.31
154.3.37.101,44421,443,true,HKG,Asia Pacific,Hong Kong,359,1.26
154.3.37.101,44376,443,true,HKG,Asia Pacific,Hong Kong,45,1.21
154.3.37.101,44394,443,true,HKG,Asia Pacific,Hong Kong,210,1.06
154.3.37.101,44412,443,true,HKG,Asia Pacific,Hong Kong,344,1.04
65.75.194.43,10511,443,true,SJC,North America,San Jose,179,0.96
154.3.37.101,44403,443,true,HKG,Asia Pacific,Hong Kong,327,0.92
154.3.37.101,44402,443,true,HKG,Asia Pacific,Hong Kong,130,0.86
154.3.37.101,44373,443,true,HKG,Asia Pacific,Hong Kong,286,0.84
154.17.225.87,24148,443,true,LAX,North America,Los Angeles,214,0.77
154.3.37.101,44361,443,true,HKG,Asia Pacific,Hong Kong,207,0.76
154.3.37.101,44413,443,true,HKG,Asia Pacific,Hong Kong,339,0.74
154.3.37.101,44393,443,true,HKG,Asia Pacific,Hong Kong,108,0.72
154.3.37.101,44411,443,true,HKG,Asia Pacific,Hong Kong,277,0.72
65.75.193.21,37813,443,true,SJC,North America,San Jose,198,0.72
154.3.37.101,44389,443,true,HKG,Asia Pacific,Hong Kong,290,0.61
154.3.37.101,44410,443,true,HKG,Asia Pacific,Hong Kong,118,0.60
154.3.37.101,44429,443,true,HKG,Asia Pacific,Hong Kong,278,0.60
154.3.37.101,44450,443,true,HKG,Asia Pacific,Hong Kong,199,0.59
154.21.89.73,27629,443,true,LAX,North America,Los Angeles,198,0.58
154.3.37.101,44432,443,true,HKG,Asia Pacific,Hong Kong,213,0.57
154.3.37.101,44399,443,true,HKG,Asia Pacific,Hong Kong,209,0.56
154.3.37.101,44381,443,true,HKG,Asia Pacific,Hong Kong,298,0.56
154.3.37.101,44452,443,true,HKG,Asia Pacific,Hong Kong,261,0.53
154.3.37.101,44449,443,true,HKG,Asia Pacific,Hong Kong,278,0.52
154.3.37.101,44444,443,true,HKG,Asia Pacific,Hong Kong,280,0.52
154.3.37.101,44404,443,true,HKG,Asia Pacific,Hong Kong,176,0.50
154.3.37.101,44362,443,true,HKG,Asia Pacific,Hong Kong,305,0.44
154.3.37.101,44440,443,true,HKG,Asia Pacific,Hong Kong,329,0.44
154.3.37.101,44439,443,true,HKG,Asia Pacific,Hong Kong,250,0.42
154.3.37.101,44372,443,true,HKG,Asia Pacific,Hong Kong,246,0.41
154.3.37.101,44408,443,true,HKG,Asia Pacific,Hong Kong,209,0.39
154.3.37.101,44366,443,true,HKG,Asia Pacific,Hong Kong,308,0.39
154.3.37.101,44443,443,true,HKG,Asia Pacific,Hong Kong,177,0.34
154.21.91.149,4445,443,true,LAX,North America,Los Angeles,316,0.30
154.3.37.101,44377,443,true,HKG,Asia Pacific,Hong Kong,251,0.29
154.3.37.101,44383,443,true,HKG,Asia Pacific,Hong Kong,307,0.27
154.3.37.101,44442,443,true,HKG,Asia Pacific,Hong Kong,282,0.25
