IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
51.12.217.144,443,443,true,BRU,Europe,Brussels,252,12.00
20.215.200.208,2053,443,true,HAM,Europe,Hamburg,316,11.65
4.219.15.140,8443,443,true,CPH,Europe,Copenhagen,180,11.57
172.179.181.196,443,443,true,SEA,North America,Seattle,546,11.57
4.219.15.140,2053,443,true,CPH,Europe,Copenhagen,197,11.48
20.215.241.164,2053,443,true,HAM,Europe,Hamburg,394,11.48
20.91.225.232,2053,443,true,ARN,Europe,Stockholm,281,11.27
51.145.238.40,8443,443,true,AMS,Europe,Amsterdam,306,11.26
20.217.216.51,2053,443,true,VIE,Europe,Vienna,370,11.08
20.217.216.51,8443,443,true,VIE,Europe,Vienna,262,11.04
20.221.32.145,443,443,true,ORD,North America,Chicago,363,10.88
20.100.9.147,443,443,true,CPH,Europe,Copenhagen,191,10.69
20.169.80.29,443,443,true,LAX,North America,Los Angeles,206,10.68
4.221.60.243,8443,443,true,JNB,Africa,Johannesburg,275,9.81
4.221.60.243,2053,443,true,JNB,Africa,Johannesburg,267,9.75
74.241.134.246,8443,443,true,ARN,Europe,Stockholm,445,9.65
74.249.233.213,443,443,true,ORD,North America,Chicago,272,9.26
158.23.81.224,8443,443,true,DFW,North America,Dallas,259,8.83
158.23.169.65,2053,443,true,DFW,North America,Dallas,239,8.59
20.25.205.37,2053,443,true,ORD,North America,Chicago,495,8.56
158.23.81.224,2053,443,true,DFW,North America,Dallas,237,8.44
20.151.238.192,8443,443,true,YYZ,North America,Toronto,404,8.20
20.220.29.122,2053,443,true,YYZ,North America,Toronto,402,8.18
20.228.249.211,2053,443,true,EWR,North America,Newark,390,8.14
48.217.34.120,443,443,true,IAD,North America,Ashburn,332,8.11
158.23.169.65,8443,443,true,DFW,North America,Dallas,265,8.10
172.191.74.198,443,443,true,IAD,North America,Ashburn,424,8.04
20.151.60.161,8443,443,true,YYZ,North America,Toronto,313,7.98
20.127.201.36,443,443,true,IAD,North America,Ashburn,345,7.93
20.121.115.188,443,443,true,EWR,North America,Newark,374,7.84
40.123.42.160,8443,443,true,IAD,North America,Ashburn,401,7.77
172.177.248.69,8443,443,true,IAD,North America,Ashburn,527,7.70
20.228.249.211,8443,443,true,IAD,North America,Ashburn,330,7.65
52.165.82.62,443,443,true,ORD,North America,Chicago,510,7.65
20.246.127.166,443,443,true,IAD,North America,Ashburn,317,7.61
20.151.63.165,8443,443,true,YYZ,North America,Toronto,362,7.50
20.109.23.42,443,443,true,IAD,North America,Ashburn,445,7.47
40.123.47.225,8443,443,true,IAD,North America,Ashburn,365,7.42
4.239.248.70,8443,443,true,YYZ,North America,Toronto,371,7.38
20.84.117.28,443,443,true,EWR,North America,Newark,363,7.32
40.123.47.252,8443,443,true,IAD,North America,Ashburn,362,7.25
104.210.3.231,8443,443,true,IAD,North America,Ashburn,334,7.22
40.123.41.147,8443,443,true,IAD,North America,Ashburn,365,7.20
172.200.2.241,443,443,true,IAD,North America,Ashburn,425,7.14
172.174.249.255,443,443,true,EWR,North America,Newark,260,7.14
4.248.47.209,8443,443,true,YUL,North America,Montréal,294,7.10
104.46.101.90,8443,443,true,IAD,North America,Ashburn,467,6.90
4.172.225.98,8443,443,true,YYZ,North America,Toronto,446,6.64
137.116.91.147,8443,443,true,IAD,North America,Ashburn,360,6.60
104.46.111.142,8443,443,true,IAD,North America,Ashburn,440,6.08
172.208.44.21,443,443,true,EWR,North America,Newark,309,6.08
20.240.254.247,8443,443,true,ARN,Europe,Stockholm,260,6.06
20.33.62.19,2083,443,true,LHR,Europe,London,214,5.97
20.52.104.187,443,443,true,KIX,Asia Pacific,Osaka,664,3.90
191.235.86.71,8443,443,true,GRU,South America,São Paulo,591,3.45
20.220.204.217,443,443,true,YYZ,North America,Toronto,336,0.07
20.204.43.57,80,443,false,BOM,Asia Pacific,Mumbai,64,0.06
137.116.251.154,80,443,false,DUB,Europe,Dublin,224,0.02
52.226.76.91,80,443,false,EWR,North America,Newark,221,0.02
13.90.157.110,80,443,false,IAD,North America,Ashburn,237,0.02
172.201.76.19,443,443,true,AMS,Europe,Amsterdam,438,0.00
20.48.5.180,80,80,false,NRT,Asia Pacific,Tokyo,90,0.00
51.143.162.160,80,80,false,LHR,Europe,London,150,0.00
51.140.191.188,2086,2086,false,LHR,Europe,London,151,0.00
51.145.10.26,80,8080,false,LHR,Europe,London,152,0.00
13.95.193.125,80,443,false,AMS,Europe,Amsterdam,154,0.00
51.141.162.228,80,80,false,SEA,North America,Seattle,160,0.00
40.66.63.160,80,80,false,CDG,Europe,Paris,161,0.00
51.140.44.206,2086,2086,false,LHR,Europe,London,183,0.00
20.58.24.221,2086,2086,false,LHR,Europe,London,194,0.00
172.179.181.196,80,80,false,SEA,North America,Seattle,213,0.00
104.40.244.228,80,80,false,AMS,Europe,Amsterdam,214,0.00
51.140.154.44,2086,2086,false,LHR,Europe,London,220,0.00
4.255.56.137,80,80,false,EWR,North America,Newark,232,0.00
172.174.249.255,80,80,false,EWR,North America,Newark,243,0.00
20.119.73.200,80,80,false,IAD,North America,Ashburn,255,0.00
40.76.252.162,80,80,false,IAD,North America,Ashburn,256,0.00
172.210.57.202,80,80,false,EWR,North America,Newark,264,0.00
172.178.124.168,80,80,false,IAD,North America,Ashburn,281,0.00
172.191.74.198,8080,80,false,IAD,North America,Ashburn,287,0.00
98.67.149.214,2053,443,true,FRA,Europe,Frankfurt,411,0.00
104.40.244.228,443,443,true,AMS,Europe,Amsterdam,460,0.00
