IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度
193.123.81.105,443,true,DXB,Middle East,Dubai,187 ms,6334 kB/s
140.238.88.47,443,true,LHR,Europe,London,255 ms,4631 kB/s
141.144.197.111,443,true,AMS,Europe,Amsterdam,295 ms,4254 kB/s
129.146.46.164,443,true,LAX,North America,Los Angeles,280 ms,4168 kB/s
89.168.83.143,8443,true,FRA,Europe,Frankfurt,309 ms,3986 kB/s
141.147.99.4,443,true,FRA,Europe,Frankfurt,261 ms,3785 kB/s
89.168.43.31,8443,true,CDG,Europe,Paris,257 ms,3679 kB/s
129.159.130.38,443,true,CDG,Europe,Paris,345 ms,3579 kB/s
141.148.229.106,443,true,AMS,Europe,Amsterdam,303 ms,3250 kB/s
129.146.254.39,443,true,LAX,North America,Los Angeles,253 ms,3055 kB/s
84.235.169.234,443,true,AMS,Europe,Amsterdam,298 ms,2729 kB/s
158.101.215.45,8443,true,AMS,Europe,Amsterdam,298 ms,2609 kB/s
158.179.207.182,2053,true,ARN,Europe,Stockholm,263 ms,2495 kB/s
129.146.220.190,443,true,LAX,North America,Los Angeles,270 ms,2362 kB/s
158.180.49.11,2053,true,FRA,Europe,Frankfurt,304 ms,2358 kB/s
89.168.68.57,8443,true,FRA,Europe,Frankfurt,304 ms,2345 kB/s
158.179.207.182,8443,true,ARN,Europe,Stockholm,268 ms,2259 kB/s
164.152.26.70,2052,true,ORD,North America,Chicago,286 ms,2174 kB/s
89.168.112.118,8443,true,FRA,Europe,Frankfurt,306 ms,1981 kB/s
158.178.153.80,2096,true,AMS,Europe,Amsterdam,297 ms,1932 kB/s
141.145.205.115,8443,true,CDG,Europe,Paris,259 ms,1816 kB/s
158.178.206.197,2053,true,CDG,Europe,Paris,253 ms,1715 kB/s
158.178.206.197,8443,true,CDG,Europe,Paris,265 ms,1584 kB/s
130.61.107.238,8443,true,FRA,Europe,Frankfurt,313 ms,1331 kB/s
130.61.23.77,443,true,FRA,Europe,Frankfurt,309 ms,1043 kB/s
89.168.68.57,2053,true,FRA,Europe,Frankfurt,306 ms,972 kB/s
89.168.43.31,2053,true,CDG,Europe,Paris,255 ms,908 kB/s
130.61.170.78,443,true,CDG,Europe,Paris,311 ms,670 kB/s
158.180.49.11,8443,true,FRA,Europe,Frankfurt,299 ms,540 kB/s
146.56.161.229,443,true,ICN,Asia Pacific,Seoul,70 ms,412 kB/s
40.233.70.7,8443,true,YYZ,North America,Toronto,243 ms,252 kB/s
140.238.195.98,443,true,SYD,Oceania,Sydney,348 ms,48 kB/s
129.159.84.71,443,true,IAD,North America,Ashburn,270 ms,30 kB/s
129.213.136.180,443,true,IAD,North America,Ashburn,262 ms,10 kB/s
146.235.59.153,8443,true,GRU,South America,São Paulo,380 ms,2 kB/s
152.67.231.219,443,true,SJC,North America,San Jose,202 ms,0 kB/s
129.151.148.35,443,true,DXB,Middle East,Dubai,191 ms,0 kB/s
152.67.65.201,443,true,ZRH,Europe,Zurich,249 ms,0 kB/s
217.142.243.226,443,true,KIX,Asia Pacific,Osaka,216 ms,0 kB/s
158.179.203.23,443,true,OSL,Europe,Oslo,264 ms,0 kB/s
129.154.46.115,443,true,HYD,Asia Pacific,Hyderabad,359 ms,0 kB/s
192.18.159.129,443,true,YYZ,North America,Toronto,249 ms,0 kB/s
150.136.87.192,443,true,IAD,North America,Ashburn,265 ms,0 kB/s
144.24.78.162,443,true,ICN,Asia Pacific,Seoul,151 ms,0 kB/s
132.226.163.224,8443,true,GRU,South America,São Paulo,386 ms,0 kB/s
158.101.15.48,443,true,LAX,North America,Los Angeles,247 ms,0 kB/s
168.138.46.67,443,true,KIX,Asia Pacific,Osaka,268 ms,0 kB/s
168.138.184.172,443,true,SIN,Asia Pacific,Singapore,328 ms,0 kB/s
158.101.24.17,443,true,LAX,North America,Los Angeles,255 ms,0 kB/s
