IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
4.219.15.140,8443,443,true,CPH,Europe,Copenhagen,202,11.55
20.90.163.76,2053,443,true,LHR,Europe,London,207,11.49
4.242.220.94,8080,443,true,SJC,North America,San Jose,222,11.32
20.91.225.232,2053,443,true,ARN,Europe,Stockholm,193,11.17
4.219.15.140,2053,443,true,CPH,Europe,Copenhagen,201,11.16
20.215.241.164,8443,443,true,WAW,Europe,Warsaw,256,11.06
20.217.216.51,2053,443,true,VIE,Europe,Vienna,278,11.05
51.145.238.40,8443,443,true,AMS,Europe,Amsterdam,362,11.00
4.221.60.243,2053,443,true,JNB,Africa,Johannesburg,265,10.79
20.217.216.51,8443,443,true,VIE,Europe,Vienna,284,10.57
4.221.60.243,8443,443,true,JNB,Africa,Johannesburg,217,10.38
51.140.85.89,2053,443,true,LHR,Europe,London,454,10.11
4.255.56.137,443,443,true,IAD,North America,Ashburn,532,9.92
20.121.115.188,443,443,true,IAD,North America,Ashburn,477,9.83
20.33.30.36,2083,443,true,LAX,North America,Los Angeles,493,9.61
20.127.201.36,443,443,true,EWR,North America,Newark,430,9.24
74.249.233.213,443,443,true,ORD,North America,Chicago,335,9.04
4.255.56.138,443,443,true,IAD,North America,Ashburn,517,8.84
20.25.205.37,8443,443,true,ORD,North America,Chicago,442,8.75
172.214.176.68,8443,443,true,ORD,North America,Chicago,405,8.75
158.23.81.224,2053,443,true,DFW,North America,Dallas,385,8.66
20.25.205.37,2053,443,true,ORD,North America,Chicago,339,8.66
172.214.176.68,2053,443,true,ORD,North America,Chicago,291,8.65
20.36.131.211,443,443,true,IAD,North America,Ashburn,433,8.49
158.23.81.224,8443,443,true,DFW,North America,Dallas,300,8.49
20.220.29.122,2053,443,true,YYZ,North America,Toronto,423,8.16
20.151.238.192,8443,443,true,YYZ,North America,Toronto,299,8.10
20.220.29.122,8443,443,true,YYZ,North America,Toronto,359,8.03
20.221.32.145,443,443,true,ORD,North America,Chicago,377,8.00
20.151.60.161,8443,443,true,YYZ,North America,Toronto,323,7.92
172.177.248.69,8443,443,true,IAD,North America,Ashburn,283,7.83
20.151.63.165,8443,443,true,YYZ,North America,Toronto,336,7.83
20.228.249.211,8443,443,true,IAD,North America,Ashburn,395,7.78
20.228.249.211,2053,443,true,EWR,North America,Newark,404,7.68
20.246.127.166,443,443,true,IAD,North America,Ashburn,390,7.64
172.212.108.47,443,443,true,IAD,North America,Ashburn,326,7.61
40.79.73.114,8443,443,true,IAD,North America,Ashburn,395,7.60
20.84.117.28,443,443,true,EWR,North America,Newark,316,7.60
104.46.111.142,8443,443,true,IAD,North America,Ashburn,310,7.50
172.200.2.241,443,443,true,IAD,North America,Ashburn,302,7.26
20.109.23.42,443,443,true,IAD,North America,Ashburn,298,7.19
172.174.249.255,443,443,true,EWR,North America,Newark,303,7.15
104.46.101.90,8443,443,true,IAD,North America,Ashburn,229,7.02
4.172.225.98,8443,443,true,YYZ,North America,Toronto,352,7.02
104.210.3.231,8443,443,true,IAD,North America,Ashburn,362,6.93
40.123.42.160,8443,443,true,IAD,North America,Ashburn,516,6.82
4.248.47.209,8443,443,true,YUL,North America,Montréal,404,6.69
172.208.44.21,443,443,true,IAD,North America,Ashburn,243,6.56
40.123.47.225,8443,443,true,IAD,North America,Ashburn,682,6.01
20.74.223.241,8080,443,true,DFW,North America,Dallas,399,4.05
191.235.86.71,2053,443,true,GRU,South America,São Paulo,354,3.49
191.235.86.71,8443,443,true,GRU,South America,São Paulo,328,3.40
172.201.76.19,443,443,true,AMS,Europe,Amsterdam,378,0.07
20.220.204.217,443,443,true,YYZ,North America,Toronto,408,0.07
137.116.251.154,80,443,false,DUB,Europe,Dublin,216,0.02
13.90.157.110,80,443,false,IAD,North America,Ashburn,222,0.02
20.244.109.29,80,80,false,EWR,North America,Newark,83,0.00
20.48.5.180,80,80,false,NRT,Asia Pacific,Tokyo,85,0.00
40.66.63.160,80,80,false,CDG,Europe,Paris,148,0.00
51.140.44.206,2086,2086,false,LHR,Europe,London,150,0.00
51.140.154.44,2086,2086,false,LHR,Europe,London,153,0.00
4.231.120.45,80,80,false,LAX,North America,Los Angeles,159,0.00
20.64.237.37,80,80,false,SEA,North America,Seattle,160,0.00
172.179.181.196,80,80,false,SEA,North America,Seattle,161,0.00
20.0.136.53,80,80,false,EWR,North America,Newark,166,0.00
20.58.24.221,2086,2086,false,LHR,Europe,London,187,0.00
51.143.162.160,80,80,false,LHR,Europe,London,196,0.00
74.241.187.215,8080,80,false,ARN,Europe,Stockholm,207,0.00
13.95.193.125,80,443,false,AMS,Europe,Amsterdam,207,0.00
51.140.191.188,2086,2086,false,LHR,Europe,London,210,0.00
172.191.74.198,8080,80,false,EWR,North America,Newark,220,0.00
20.119.73.200,80,80,false,EWR,North America,Newark,222,0.00
172.174.249.255,80,80,false,IAD,North America,Ashburn,222,0.00
40.76.252.162,80,80,false,EWR,North America,Newark,224,0.00
4.255.56.138,80,80,false,IAD,North America,Ashburn,226,0.00
20.117.106.204,80,80,false,EWR,North America,Newark,228,0.00
104.40.244.228,80,80,false,AMS,Europe,Amsterdam,233,0.00
4.255.56.137,80,80,false,EWR,North America,Newark,239,0.00
172.210.57.202,80,80,false,EWR,North America,Newark,258,0.00
20.42.63.168,80,80,false,IAD,North America,Ashburn,283,0.00
4.175.200.138,8080,80,false,AMS,Europe,Amsterdam,291,0.00
51.141.162.228,80,80,false,SEA,North America,Seattle,339,0.00
