IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
8.219.166.34,443,443,true,SIN,Asia Pacific,SG,Singapore,334,1.70
8.222.248.109,443,443,true,SIN,Asia Pacific,SG,Singapore,256,1.66
8.222.226.253,443,443,true,SIN,Asia Pacific,SG,Singapore,226,1.61
8.222.186.106,443,443,true,SIN,Asia Pacific,SG,Singapore,268,1.59
8.219.73.174,443,443,true,SIN,Asia Pacific,SG,Singapore,327,1.55
8.222.200.181,443,443,true,SIN,Asia Pacific,SG,Singapore,267,1.41
8.222.255.79,443,443,true,SIN,Asia Pacific,SG,Singapore,237,1.40
8.222.222.233,443,443,true,SIN,Asia Pacific,SG,Singapore,226,1.39
8.222.186.74,443,443,true,SIN,Asia Pacific,SG,Singapore,296,1.38
8.222.208.155,443,443,true,SIN,Asia Pacific,SG,Singapore,233,1.36
8.222.176.136,443,443,true,SIN,Asia Pacific,SG,Singapore,224,1.31
8.222.230.211,443,443,true,SIN,Asia Pacific,SG,Singapore,230,1.26
8.219.64.235,443,443,true,SIN,Asia Pacific,SG,Singapore,333,1.25
8.219.64.227,443,443,true,SIN,Asia Pacific,SG,Singapore,362,1.20
8.222.211.129,443,443,true,SIN,Asia Pacific,SG,Singapore,268,1.15
8.219.193.182,443,443,true,SIN,Asia Pacific,SG,Singapore,256,1.10
47.83.18.47,443,443,true,HKG,Asia Pacific,HK,Hong Kong,291,1.09
47.83.18.47,443,443,true,HKG,Asia Pacific,HK,Hong Kong,268,1.08
8.222.241.151,443,443,true,SIN,Asia Pacific,SG,Singapore,296,1.07
8.219.126.83,443,443,true,SIN,Asia Pacific,SG,Singapore,275,1.07
8.210.65.243,8443,443,true,HKG,Asia Pacific,HK,Hong Kong,224,1.05
8.219.145.62,443,443,true,SIN,Asia Pacific,SG,Singapore,249,1.03
8.222.226.253,443,443,true,SIN,Asia Pacific,SG,Singapore,217,0.98
8.222.205.159,443,443,true,SIN,Asia Pacific,SG,Singapore,240,0.90
8.222.255.79,443,443,true,SIN,Asia Pacific,SG,Singapore,248,0.85
8.222.230.150,443,443,true,SIN,Asia Pacific,SG,Singapore,226,0.82
8.222.253.9,443,443,true,SIN,Asia Pacific,SG,Singapore,255,0.77
8.222.230.218,443,443,true,SIN,Asia Pacific,SG,Singapore,279,0.77
8.222.189.196,443,443,true,SIN,Asia Pacific,SG,Singapore,238,0.75
8.222.222.233,443,443,true,SIN,Asia Pacific,SG,Singapore,209,0.69
47.89.244.253,443,443,true,SJC,North America,US,San Jose,286,0.66
8.222.214.209,443,443,true,SIN,Asia Pacific,SG,Singapore,218,0.64
8.222.205.159,443,443,true,SIN,Asia Pacific,SG,Singapore,214,0.63
8.222.230.218,443,443,true,SIN,Asia Pacific,SG,Singapore,226,0.63
8.222.176.136,443,443,true,SIN,Asia Pacific,SG,Singapore,271,0.61
8.219.164.199,443,443,true,SIN,Asia Pacific,SG,Singapore,286,0.58
8.222.189.196,443,443,true,SIN,Asia Pacific,SG,Singapore,71,0.48
149.129.8.215,443,443,true,SJC,North America,US,San Jose,370,0.46
8.219.132.29,443,443,true,SIN,Asia Pacific,SG,Singapore,278,0.40
149.129.8.215,443,443,true,SJC,North America,US,San Jose,336,0.38
8.222.253.9,443,443,true,SIN,Asia Pacific,SG,Singapore,53,0.35
47.245.123.26,443,443,true,SIN,Asia Pacific,SG,Singapore,267,0.25
