IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
79.72.86.18,443,443,true,FRA,Europe,DE,Frankfurt,194,9.03
141.147.27.72,443,443,true,FRA,Europe,DE,Frankfurt,237,9.00
144.24.186.7,443,443,true,FRA,Europe,DE,Frankfurt,296,8.95
130.162.248.215,443,443,true,FRA,Europe,DE,Frankfurt,246,8.95
141.147.72.57,443,443,true,FRA,Europe,DE,Frankfurt,446,8.93
130.162.169.245,443,443,true,FRA,Europe,DE,Frankfurt,250,8.93
152.70.61.227,443,443,true,FRA,Europe,DE,Frankfurt,229,8.91
130.162.212.159,443,443,true,FRA,Europe,DE,Frankfurt,235,8.86
89.168.72.231,443,443,true,FRA,Europe,DE,Frankfurt,218,8.84
141.144.253.149,443,443,true,FRA,Europe,DE,Frankfurt,196,8.82
158.180.12.254,443,443,true,FRA,Europe,DE,Frankfurt,270,8.81
152.70.181.190,443,443,true,FRA,Europe,DE,Frankfurt,200,8.81
79.72.78.86,443,443,true,FRA,Europe,DE,Frankfurt,307,8.80
84.8.145.88,443,443,true,AMS,Europe,NL,Amsterdam,257,8.80
158.178.157.87,443,443,true,FRA,Europe,DE,Frankfurt,274,8.75
140.238.123.172,443,443,true,FRA,Europe,DE,Frankfurt,164,8.73
143.47.245.11,443,443,true,FRA,Europe,DE,Frankfurt,192,8.72
152.67.148.157,443,443,true,FRA,Europe,DE,Frankfurt,292,8.68
141.147.3.235,443,443,true,CDG,Europe,FR,Paris,279,8.67
143.47.243.42,443,443,true,FRA,Europe,DE,Frankfurt,245,8.66
152.70.54.34,443,443,true,FRA,Europe,DE,Frankfurt,309,8.63
84.8.151.134,443,443,true,FRA,Europe,DE,Frankfurt,397,8.59
144.24.164.18,443,443,true,FRA,Europe,DE,Frankfurt,274,8.58
89.168.122.44,443,443,true,FRA,Europe,DE,Frankfurt,174,8.57
84.235.163.139,443,443,true,FRA,Europe,DE,Frankfurt,215,8.57
130.162.249.205,443,443,true,FRA,Europe,DE,Frankfurt,193,8.49
130.162.170.191,443,443,true,FRA,Europe,DE,Frankfurt,214,8.47
132.226.212.60,443,443,true,FRA,Europe,DE,Frankfurt,231,8.46
141.147.99.111,443,443,true,FRA,Europe,DE,Frankfurt,391,8.32
129.159.198.240,443,443,true,FRA,Europe,DE,Frankfurt,179,8.32
130.162.165.8,443,443,true,FRA,Europe,DE,Frankfurt,231,8.30
84.235.168.128,443,443,true,FRA,Europe,DE,Frankfurt,215,8.29
89.168.101.156,443,443,true,FRA,Europe,DE,Frankfurt,252,8.29
130.162.173.42,443,443,true,FRA,Europe,DE,Frankfurt,215,8.28
158.180.49.166,443,443,true,FRA,Europe,DE,Frankfurt,246,8.27
141.147.68.63,443,443,true,FRA,Europe,DE,Frankfurt,341,8.27
141.147.70.35,443,443,true,FRA,Europe,DE,Frankfurt,420,8.25
144.24.182.215,443,443,true,FRA,Europe,DE,Frankfurt,273,8.21
79.76.126.31,443,443,true,FRA,Europe,DE,Frankfurt,174,8.17
138.2.166.127,443,443,true,FRA,Europe,DE,Frankfurt,335,8.14
89.168.112.118,8443,443,true,FRA,Europe,DE,Frankfurt,197,8.13
130.162.188.114,443,443,true,FRA,Europe,DE,Frankfurt,198,8.11
79.72.92.191,443,443,true,FRA,Europe,DE,Frankfurt,226,8.11
141.147.6.48,443,443,true,FRA,Europe,DE,Frankfurt,233,8.09
143.47.243.144,2053,443,true,LHR,Europe,GB,London,176,8.09
158.178.153.141,443,443,true,FRA,Europe,DE,Frankfurt,223,8.05
144.21.50.130,443,443,true,FRA,Europe,DE,Frankfurt,296,8.04
130.162.251.109,443,443,true,FRA,Europe,DE,Frankfurt,244,8.02
143.47.245.194,443,443,true,FRA,Europe,DE,Frankfurt,254,8.01
138.2.178.91,443,443,true,FRA,Europe,DE,Frankfurt,282,7.99
150.230.123.147,443,443,true,FRA,Europe,DE,Frankfurt,338,7.99
150.230.122.76,443,443,true,LHR,Europe,GB,London,323,7.99
141.147.99.36,443,443,true,FRA,Europe,DE,Frankfurt,325,7.98
79.72.85.249,443,443,true,FRA,Europe,DE,Frankfurt,224,7.93
141.147.102.151,443,443,true,FRA,Europe,DE,Frankfurt,325,7.87
141.148.242.214,443,443,true,FRA,Europe,DE,Frankfurt,225,7.84
152.70.90.168,443,443,true,ICN,Asia Pacific,KR,Seoul,200,7.79
141.147.83.62,443,443,true,FRA,Europe,DE,Frankfurt,402,7.79
141.148.225.64,443,443,true,FRA,Europe,DE,Frankfurt,247,7.73
84.8.149.113,443,443,true,CDG,Europe,FR,Paris,330,7.73
132.145.247.146,443,443,true,CDG,Europe,FR,Paris,188,7.69
158.178.144.91,443,443,true,FRA,Europe,DE,Frankfurt,291,7.67
84.235.166.213,443,443,true,FRA,Europe,DE,Frankfurt,215,7.66
141.147.113.56,443,443,true,FRA,Europe,DE,Frankfurt,377,7.65
79.72.68.76,443,443,true,FRA,Europe,DE,Frankfurt,231,7.64
143.47.182.48,443,443,true,FRA,Europe,DE,Frankfurt,333,7.60
158.178.149.217,443,443,true,FRA,Europe,DE,Frankfurt,281,7.57
164.152.26.70,2052,443,true,ORD,North America,US,Chicago,393,7.53
143.47.242.51,443,443,true,FRA,Europe,DE,Frankfurt,252,7.52
130.162.220.215,443,443,true,FRA,Europe,DE,Frankfurt,188,7.50
141.147.83.147,443,443,true,FRA,Europe,DE,Frankfurt,389,7.47
144.24.174.234,443,443,true,YYZ,North America,CA,Toronto,256,7.46
138.2.169.168,443,443,true,FRA,Europe,DE,Frankfurt,356,7.46
79.72.74.165,443,443,true,FRA,Europe,DE,Frankfurt,337,7.45
158.180.48.208,443,443,true,FRA,Europe,DE,Frankfurt,195,7.43
138.2.179.186,443,443,true,FRA,Europe,DE,Frankfurt,305,7.42
144.24.191.188,443,443,true,FRA,Europe,DE,Frankfurt,224,7.40
84.235.169.92,443,443,true,CDG,Europe,FR,Paris,172,7.36
141.147.108.12,443,443,true,CDG,Europe,FR,Paris,240,7.33
141.144.207.7,443,443,true,FRA,Europe,DE,Frankfurt,227,7.32
143.47.182.7,443,443,true,FRA,Europe,DE,Frankfurt,331,7.30
144.21.60.115,443,443,true,FRA,Europe,DE,Frankfurt,248,7.28
141.147.61.116,2053,443,true,FRA,Europe,DE,Frankfurt,265,7.27
141.147.66.132,443,443,true,FRA,Europe,DE,Frankfurt,209,7.24
130.162.250.180,8443,443,true,FRA,Europe,DE,Frankfurt,239,7.24
141.147.73.196,443,443,true,FRA,Europe,DE,Frankfurt,330,7.20
144.21.57.111,443,443,true,FRA,Europe,DE,Frankfurt,177,7.14
130.162.176.32,443,443,true,FRA,Europe,DE,Frankfurt,253,7.13
143.47.237.138,443,443,true,FRA,Europe,DE,Frankfurt,201,7.13
64.181.240.173,443,443,true,SJC,North America,US,San Jose,188,7.02
158.180.13.75,443,443,true,FRA,Europe,DE,Frankfurt,338,7.02
