IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
16.162.177.179,2086,80,false,HKG,Asia Pacific,Hong Kong,187,0.00
15.160.15.101,2086,80,false,MXP,Europe,Milan,188,0.00
176.116.21.101,2083,80,false,LHR,Europe,London,188,0.00
13.238.235.196,2095,80,false,SYD,Oceania,Sydney,188,0.00
15.161.186.110,2053,80,false,MXP,Europe,Milan,188,0.00
176.116.21.152,2053,80,false,LHR,Europe,London,188,0.00
176.116.21.137,2086,80,false,LHR,Europe,London,188,0.00
15.161.40.69,2083,80,false,MXP,Europe,Milan,188,0.00
15.161.74.249,2052,80,false,MXP,Europe,Milan,189,0.00
15.160.15.255,2087,80,false,MXP,Europe,Milan,189,0.00
54.66.80.167,2053,80,false,SYD,Oceania,Sydney,189,0.00
15.188.168.174,2095,80,false,CDG,Europe,Paris,189,0.00
15.160.250.170,2086,80,false,MXP,Europe,Milan,189,0.00
176.116.21.109,2083,80,false,LHR,Europe,London,189,0.00
15.161.40.69,2095,80,false,MXP,Europe,Milan,189,0.00
15.161.216.233,2086,80,false,MXP,Europe,Milan,189,0.00
15.161.74.249,2082,80,false,MXP,Europe,Milan,189,0.00
15.161.216.233,2082,80,false,MXP,Europe,Milan,189,0.00
15.160.250.170,2082,80,false,MXP,Europe,Milan,189,0.00
13.236.104.165,2096,80,false,SYD,Oceania,Sydney,190,0.00
15.161.74.249,2086,80,false,MXP,Europe,Milan,190,0.00
15.160.252.181,2086,80,false,MXP,Europe,Milan,190,0.00
15.160.252.181,2095,80,false,MXP,Europe,Milan,190,0.00
15.160.14.66,2096,80,false,MXP,Europe,Milan,190,0.00
176.116.21.137,2096,80,false,LHR,Europe,London,190,0.00
176.116.21.104,2086,80,false,LHR,Europe,London,190,0.00
15.161.40.69,2096,80,false,MXP,Europe,Milan,190,0.00
13.49.119.167,2052,80,false,ARN,Europe,Stockholm,190,0.00
15.160.15.255,2053,80,false,MXP,Europe,Milan,190,0.00
15.161.215.18,2096,80,false,MXP,Europe,Milan,190,0.00
15.160.252.181,2082,80,false,MXP,Europe,Milan,190,0.00
15.161.40.69,2087,80,false,MXP,Europe,Milan,190,0.00
13.49.119.167,2082,80,false,ARN,Europe,Stockholm,191,0.00
15.161.74.249,2087,80,false,MXP,Europe,Milan,191,0.00
15.160.14.66,2053,80,false,MXP,Europe,Milan,191,0.00
15.160.19.149,2087,80,false,MXP,Europe,Milan,191,0.00
176.116.21.40,2052,80,false,LHR,Europe,London,191,0.00
15.161.215.18,2052,80,false,MXP,Europe,Milan,191,0.00
13.53.47.110,2052,80,false,ARN,Europe,Stockholm,191,0.00
54.66.80.167,2052,80,false,SYD,Oceania,Sydney,192,0.00
15.161.216.233,2087,80,false,MXP,Europe,Milan,192,0.00
15.160.14.66,2083,80,false,MXP,Europe,Milan,192,0.00
176.116.21.116,2053,80,false,LHR,Europe,London,192,0.00
13.215.80.221,2095,80,false,SIN,Asia Pacific,Singapore,192,0.00
13.49.6.192,2082,80,false,ARN,Europe,Stockholm,192,0.00
176.116.21.142,2052,80,false,LHR,Europe,London,192,0.00
176.116.21.102,2087,80,false,LHR,Europe,London,192,0.00
15.160.19.149,2095,80,false,MXP,Europe,Milan,192,0.00
15.160.14.66,2052,80,false,MXP,Europe,Milan,192,0.00
15.160.80.28,2095,80,false,MXP,Europe,Milan,193,0.00
176.116.21.136,2095,80,false,LHR,Europe,London,193,0.00
13.49.6.192,2095,80,false,ARN,Europe,Stockholm,193,0.00
15.161.215.18,2095,80,false,MXP,Europe,Milan,193,0.00
15.161.215.18,2083,80,false,MXP,Europe,Milan,193,0.00
176.116.21.32,2052,80,false,LHR,Europe,London,193,0.00
176.116.21.77,2087,80,false,LHR,Europe,London,193,0.00
176.116.21.102,2096,80,false,LHR,Europe,London,193,0.00
13.49.119.167,2083,80,false,ARN,Europe,Stockholm,193,0.00
176.116.21.116,2083,80,false,LHR,Europe,London,194,0.00
13.36.24.111,2052,80,false,CDG,Europe,Paris,194,0.00
176.116.21.108,2096,80,false,LHR,Europe,London,194,0.00
13.36.63.124,2087,80,false,CDG,Europe,Paris,194,0.00
15.160.15.255,2095,80,false,MXP,Europe,Milan,194,0.00
13.236.104.165,2087,80,false,SYD,Oceania,Sydney,195,0.00
15.160.15.255,2086,80,false,MXP,Europe,Milan,195,0.00
176.116.21.146,2095,80,false,LHR,Europe,London,195,0.00
15.160.80.28,2082,80,false,MXP,Europe,Milan,195,0.00
13.49.119.167,2087,80,false,ARN,Europe,Stockholm,195,0.00
13.55.59.224,2053,80,false,SYD,Oceania,Sydney,195,0.00
176.116.21.32,2086,80,false,LHR,Europe,London,196,0.00
13.55.237.163,2082,80,false,SYD,Oceania,Sydney,196,0.00
15.160.250.170,2087,80,false,MXP,Europe,Milan,196,0.00
15.160.80.28,2052,80,false,MXP,Europe,Milan,196,0.00
13.51.138.200,2083,80,false,ARN,Europe,Stockholm,196,0.00
176.116.21.85,2083,80,false,LHR,Europe,London,196,0.00
176.116.21.147,2096,80,false,LHR,Europe,London,197,0.00
13.36.253.240,2053,80,false,CDG,Europe,Paris,197,0.00
13.36.162.145,2087,80,false,CDG,Europe,Paris,197,0.00
176.116.21.103,2052,80,false,LHR,Europe,London,197,0.00
13.39.231.83,443,80,false,CDG,Europe,Paris,198,0.00
176.116.21.32,2087,80,false,LHR,Europe,London,198,0.00
13.49.119.167,2053,80,false,ARN,Europe,Stockholm,198,0.00
176.116.21.142,2086,80,false,LHR,Europe,London,198,0.00
15.188.168.174,2053,80,false,CDG,Europe,Paris,198,0.00
