IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
40.113.60.248,8443,443,true,DUB,Europe,Dublin,337,12.35
20.33.18.23,443,443,true,MXP,Europe,Milan,378,12.23
20.215.241.164,2053,443,true,TXL,Europe,Berlin,272,12.03
51.120.121.91,443,443,true,CPH,Europe,Copenhagen,229,12.00
20.240.254.247,2053,443,true,ARN,Europe,Stockholm,406,11.98
20.91.225.232,2053,443,true,ARN,Europe,Stockholm,176,11.81
51.12.217.144,443,443,true,ARN,Europe,Stockholm,403,11.72
20.215.241.164,8443,443,true,TXL,Europe,Berlin,247,11.65
4.219.15.140,8443,443,true,CPH,Europe,Copenhagen,172,11.61
4.219.15.140,2053,443,true,CPH,Europe,Copenhagen,190,11.44
98.71.19.116,443,443,true,DUB,Europe,Dublin,333,11.20
4.221.60.243,2053,443,true,JNB,Africa,Johannesburg,311,11.19
172.179.181.196,443,443,true,SEA,North America,Seattle,335,11.15
20.33.62.19,2083,443,true,LHR,Europe,London,347,10.97
4.221.60.243,8443,443,true,JNB,Africa,Johannesburg,330,10.86
172.214.176.68,8443,443,true,ORD,North America,Chicago,483,10.09
172.214.176.68,2053,443,true,ORD,North America,Chicago,237,9.85
20.221.32.145,443,443,true,ORD,North America,Chicago,401,9.43
20.62.202.159,443,443,true,EWR,North America,Newark,488,9.42
20.25.205.37,8443,443,true,ORD,North America,Chicago,406,8.89
4.255.56.137,443,443,true,IAD,North America,Ashburn,417,8.86
172.177.248.69,8443,443,true,IAD,North America,Ashburn,355,8.71
158.23.81.224,2053,443,true,DFW,North America,Dallas,338,8.57
13.68.186.91,443,443,true,IAD,North America,Ashburn,466,8.41
20.151.60.161,8443,443,true,YYZ,North America,Toronto,404,8.10
158.23.81.224,8443,443,true,DFW,North America,Dallas,289,8.05
4.248.47.209,8443,443,true,YUL,North America,Montréal,274,8.02
40.79.73.114,8443,443,true,IAD,North America,Ashburn,524,7.97
20.220.29.122,8443,443,true,YYZ,North America,Toronto,555,7.97
20.36.131.211,443,443,true,IAD,North America,Ashburn,575,7.95
74.249.233.213,443,443,true,ORD,North America,Chicago,207,7.86
4.172.225.82,8443,443,true,YYZ,North America,Toronto,311,7.82
4.172.225.98,8443,443,true,YYZ,North America,Toronto,218,7.78
20.127.201.36,443,443,true,IAD,North America,Ashburn,342,7.63
48.217.34.120,443,443,true,IAD,North America,Ashburn,484,7.59
20.151.238.192,8443,443,true,YYZ,North America,Toronto,327,7.56
20.121.115.188,443,443,true,EWR,North America,Newark,394,7.53
40.123.47.252,8443,443,true,IAD,North America,Ashburn,494,7.37
172.212.108.47,443,443,true,IAD,North America,Ashburn,331,7.30
20.246.127.166,443,443,true,IAD,North America,Ashburn,318,6.97
172.200.2.241,443,443,true,IAD,North America,Ashburn,304,6.90
104.46.111.142,8443,443,true,IAD,North America,Ashburn,582,6.86
40.123.47.225,8443,443,true,IAD,North America,Ashburn,414,6.81
20.151.63.165,8443,443,true,YYZ,North America,Toronto,266,6.75
137.116.91.147,8443,443,true,IAD,North America,Ashburn,314,6.68
172.174.249.255,443,443,true,IAD,North America,Ashburn,355,6.66
104.46.101.90,8443,443,true,IAD,North America,Ashburn,355,6.08
172.208.44.21,443,443,true,EWR,North America,Newark,250,6.08
191.235.86.71,2053,443,true,GRU,South America,São Paulo,587,3.43
20.220.204.217,443,443,true,YYZ,North America,Toronto,411,0.07
137.116.251.154,80,443,false,DUB,Europe,Dublin,186,0.02
13.90.157.110,80,443,false,EWR,North America,Newark,226,0.02
52.226.76.91,80,443,false,IAD,North America,Ashburn,229,0.00
20.244.109.29,80,80,false,EWR,North America,Newark,67,0.00
20.48.5.180,80,80,false,NRT,Asia Pacific,Tokyo,75,0.00
51.140.154.44,2086,2086,false,LHR,Europe,London,150,0.00
40.66.63.160,80,80,false,CDG,Europe,Paris,157,0.00
13.95.193.125,80,443,false,AMS,Europe,Amsterdam,159,0.00
104.40.244.228,80,80,false,AMS,Europe,Amsterdam,160,0.00
51.141.162.228,80,80,false,SEA,North America,Seattle,163,0.00
172.179.181.196,80,80,false,SEA,North America,Seattle,165,0.00
20.58.24.221,2086,2086,false,LHR,Europe,London,174,0.00
20.0.136.53,80,80,false,EWR,North America,Newark,177,0.00
4.175.200.138,8080,80,false,AMS,Europe,Amsterdam,177,0.00
51.140.191.188,2086,2086,false,LHR,Europe,London,198,0.00
51.140.44.206,2086,2086,false,LHR,Europe,London,205,0.00
74.241.187.215,8080,80,false,ARN,Europe,Stockholm,207,0.00
20.42.63.168,80,80,false,IAD,North America,Ashburn,223,0.00
40.76.252.162,80,80,false,EWR,North America,Newark,229,0.00
172.174.249.255,80,80,false,IAD,North America,Ashburn,230,0.00
172.210.57.202,80,80,false,IAD,North America,Ashburn,237,0.00
4.255.56.137,80,80,false,IAD,North America,Ashburn,263,0.00
20.119.73.200,80,80,false,EWR,North America,Newark,265,0.00
20.117.106.204,80,80,false,EWR,North America,Newark,269,0.00
172.191.74.198,8080,80,false,IAD,North America,Ashburn,273,0.00
4.255.56.138,80,80,false,EWR,North America,Newark,275,0.00
20.64.237.37,80,80,false,SEA,North America,Seattle,369,0.00
74.235.55.225,80,80,false,IAD,North America,Ashburn,430,0.00
104.40.244.228,443,443,true,AMS,Europe,Amsterdam,510,0.00
51.143.162.160,80,80,false,LHR,Europe,London,590,0.00
