IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
20.217.216.51,8443,443,true,VIE,Europe,Vienna,328,11.54
20.217.216.51,2053,443,true,VIE,Europe,Vienna,323,11.54
172.179.181.196,443,443,true,SEA,North America,Seattle,293,11.50
51.12.217.144,443,443,true,ARN,Europe,Stockholm,367,11.47
4.219.15.140,2053,443,true,CPH,Europe,Copenhagen,198,11.45
20.215.241.164,8443,443,true,FRA,Europe,Frankfurt,559,11.32
48.209.148.15,8443,443,true,DUB,Europe,Dublin,278,11.30
20.33.30.36,2083,443,true,LAX,North America,Los Angeles,293,11.28
20.240.254.247,2053,443,true,ARN,Europe,Stockholm,204,11.24
20.33.62.19,2083,443,true,LHR,Europe,London,317,11.12
4.221.60.243,2053,443,true,JNB,Africa,Johannesburg,217,10.80
4.221.60.243,8443,443,true,JNB,Africa,Johannesburg,266,10.50
20.163.71.179,443,443,true,SJC,North America,San Jose,206,10.07
172.214.176.68,8443,443,true,ORD,North America,Chicago,235,9.80
20.221.32.145,443,443,true,ORD,North America,Chicago,196,9.79
74.249.233.213,443,443,true,ORD,North America,Chicago,257,9.76
20.121.115.188,443,443,true,IAD,North America,Ashburn,264,9.75
4.255.56.138,443,443,true,IAD,North America,Ashburn,476,8.70
4.255.56.137,443,443,true,IAD,North America,Ashburn,456,8.68
20.62.202.159,443,443,true,IAD,North America,Ashburn,487,8.56
20.151.238.192,8443,443,true,YYZ,North America,Toronto,298,8.50
20.220.29.122,8443,443,true,YYZ,North America,Toronto,895,8.46
20.151.60.161,8443,443,true,YYZ,North America,Toronto,457,8.38
20.127.201.36,443,443,true,IAD,North America,Ashburn,290,8.30
20.220.29.122,2053,443,true,YYZ,North America,Toronto,476,8.15
172.177.248.69,8443,443,true,IAD,North America,Ashburn,288,8.02
20.228.249.211,2053,443,true,IAD,North America,Ashburn,387,7.97
13.68.186.91,443,443,true,IAD,North America,Ashburn,287,7.76
20.36.131.211,443,443,true,IAD,North America,Ashburn,305,7.73
48.217.34.120,443,443,true,IAD,North America,Ashburn,377,7.67
104.210.3.231,8443,443,true,IAD,North America,Ashburn,338,7.55
20.228.249.211,8443,443,true,IAD,North America,Ashburn,436,7.48
40.123.47.225,8443,443,true,IAD,North America,Ashburn,371,7.28
172.212.108.47,443,443,true,IAD,North America,Ashburn,434,7.22
4.172.225.82,8443,443,true,YYZ,North America,Toronto,302,7.13
172.174.249.255,443,443,true,IAD,North America,Ashburn,492,7.08
172.200.2.241,443,443,true,IAD,North America,Ashburn,271,7.06
40.123.41.147,8443,443,true,IAD,North America,Ashburn,401,7.06
4.172.225.98,8443,443,true,YYZ,North America,Toronto,393,6.99
4.248.47.209,8443,443,true,YUL,North America,Montréal,365,6.78
40.79.73.114,8443,443,true,IAD,North America,Ashburn,593,6.61
20.246.127.166,443,443,true,IAD,North America,Ashburn,234,6.55
40.123.47.252,8443,443,true,IAD,North America,Ashburn,389,6.45
40.123.42.160,8443,443,true,IAD,North America,Ashburn,349,6.34
20.57.85.61,443,443,true,IAD,North America,Ashburn,297,6.09
172.208.44.21,443,443,true,IAD,North America,Ashburn,319,5.97
191.235.86.71,8443,443,true,GRU,South America,São Paulo,425,3.53
191.235.86.71,2053,443,true,GRU,South America,São Paulo,441,3.38
20.220.204.217,443,443,true,YYZ,North America,Toronto,434,0.07
20.204.43.57,80,443,false,BOM,Asia Pacific,Mumbai,94,0.07
137.116.251.154,80,443,false,DUB,Europe,Dublin,164,0.02
13.90.157.110,80,443,false,IAD,North America,Ashburn,226,0.02
52.226.76.91,80,443,false,IAD,North America,Ashburn,221,0.02
4.240.112.13,8080,80,false,BOM,Asia Pacific,Mumbai,85,0.00
20.48.5.180,80,80,false,NRT,Asia Pacific,Tokyo,118,0.00
51.143.162.160,80,80,false,LHR,Europe,London,150,0.00
51.140.154.44,2086,2086,false,LHR,Europe,London,151,0.00
51.140.191.188,2086,2086,false,LHR,Europe,London,156,0.00
20.58.24.221,2086,2086,false,LHR,Europe,London,167,0.00
40.66.63.160,80,80,false,CDG,Europe,Paris,173,0.00
51.141.162.228,80,80,false,SEA,North America,Seattle,175,0.00
4.158.36.25,8080,80,false,LHR,Europe,London,176,0.00
104.40.244.228,80,80,false,AMS,Europe,Amsterdam,186,0.00
172.179.181.196,80,80,false,SEA,North America,Seattle,190,0.00
13.95.193.125,80,443,false,AMS,Europe,Amsterdam,212,0.00
20.185.230.160,80,80,false,IAD,North America,Ashburn,217,0.00
172.174.249.255,80,80,false,IAD,North America,Ashburn,220,0.00
4.255.56.137,80,80,false,IAD,North America,Ashburn,223,0.00
172.191.74.198,8080,80,false,IAD,North America,Ashburn,223,0.00
20.84.65.154,80,80,false,IAD,North America,Ashburn,223,0.00
20.119.73.200,80,80,false,IAD,North America,Ashburn,223,0.00
51.140.44.206,2086,2086,false,LHR,Europe,London,232,0.00
172.174.174.103,80,80,false,IAD,North America,Ashburn,241,0.00
4.255.56.138,80,80,false,IAD,North America,Ashburn,309,0.00
4.152.146.92,443,443,true,IAD,North America,Ashburn,324,0.00
172.201.76.19,443,443,true,AMS,Europe,Amsterdam,397,0.00
